timestamp,session_id,categoria_busqueda,posicion,posicion_global,nombre_completo,url,precio_eur,precio_original,descuento,bodega,region,año,rating,num_reviews,categoria_calidad,tipo_vino,disponibilidad,archivo_origen,nombre_vino,pagina,posicion_pagina
2025-07-16 12:59:39,20250716_125646,Vinos Premium €30-60,6.0,41.0,"OlivardotsVd’O 5 Garnatxa - Sorra 2018Empordà,España4,1128 valoraciones31,75 €",https://www.vivino.com/olivardots-vd-o-5-garnatxa-sorra/w/2580005?year=2018&price_id=28554825,31.75,,,OlivardotsVd’O,Empordà,2018.0,4.112,8.0,,Tinto,Disponible,vivino_diversificado_20250716_130100.csv,,,
2025-07-16 12:59:39,20250716_125646,Vinos Premium €30-60,7.0,41.0,"El ReventónLa Reina 2022Madrid,España4,1104 valoraciones33 €",https://www.vivino.com/el-reventon-la-reina/w/12148142?year=2022&price_id=38982024,33.0,,,ReventónLa Reina,Madrid,2022.0,4.11,4.0,,Tinto,Disponible,vivino_diversificado_20250716_130100.csv,,,
2025-07-16 12:59:39,20250716_125646,Vinos Premium €30-60,8.0,41.0,"Abadia de PobletEl Tossal de la Salut 2018Conca de Barberà,EspañaGood Value4,1238 valoraciones39,23 €",https://www.vivino.com/abadia-de-poblet-el-tossal-de-la-salut/w/7041855?year=2018&price_id=35995902,39.23,,,Abadia,España,2018.0,4.123,8.0,Good Value,Tinto,Disponible,vivino_diversificado_20250716_130100.csv,,,
2025-07-16 12:59:39,20250716_125646,Vinos Premium €30-60,9.0,41.0,"EspeltLes Elies Lledoner Negre 2020Cataluña,EspañaGood Value4,1117 valoraciones30,06 €",https://www.vivino.com/es-espelt-les-elies-lledoner-negre/w/7756793?year=2020&price_id=37424932,30.06,,,EspeltLes Elies,Cataluña,2020.0,4.111,7.0,Good Value,Tinto,Disponible,vivino_diversificado_20250716_130100.csv,,,
2025-07-16 10:29:33,20250716_102933,,1.0,,,https://www.vivino.com/herencia-altes-la-xalamera-terra-alta/w/6170276?year=2017&price_id=20922078,27.9,,,Herència,España,2017.0,4.13,139.0,Good Value,,,vivino_historico_completo.csv,"Herència AltésLa Xalamera 2017Terra Alta, EspañaGood Value4,139 valoraciones27,90 €",,
2025-07-16 10:29:33,20250716_102933,,2.0,,,https://www.vivino.com/vinas-del-vero-secastilla/w/1158235?year=2016&price_id=25421069,33.9,,,Viñas,España,2016.0,4.15,151.0,Cosecha más antigua,,,vivino_historico_completo.csv,"Viñas del VeroSecastilla 2016Somontano, EspañaCosecha más antigua disponible4,151 valoraciones33,90 €",,
2025-07-16 10:29:33,20250716_102933,,3.0,,,https://www.vivino.com/altavins-vinerel-les-garnatxa-peluda/w/11471752?year=2023&price_id=39308500,22.25,,,AltavinsVinerel.Les,España,2023.0,4.14,146.0,Good Value,,,vivino_historico_completo.csv,"AltavinsVinerel.Les Garnatxa Peluda 2023Terra Alta, EspañaGood Value4,146 valoraciones22,25 €",,
2025-07-16 10:29:33,20250716_102933,,4.0,,,https://www.vivino.com/cuevas-de-arom-os-cantals/w/5796944?year=2021&price_id=34502822,42.21,,,Cuevas,España,2021.0,4.142,1427.0,Good Value,,,vivino_historico_completo.csv,"Cuevas de AromOS Cantals 2021Campo de Borja, EspañaGood Value4,1427 valoraciones42,21 €",,
2025-07-16 10:29:33,20250716_102933,,5.0,,,https://www.vivino.com/bodegas-ateca-atteca-garnacha-old-vines/w/1183710?year=2020&price_id=38449392,14.46,,,Bodegas,España,2020.0,4.16,1608.0,Great Value,,,vivino_historico_completo.csv,"Bodegas AtecaAtteca Garnacha (Old Vines) 2020Calatayud, EspañaGreat Value4,1608 valoraciones14,46 €",,
2025-07-16 10:29:33,20250716_102933,,6.0,,,https://www.vivino.com/soto-y-manrique-alto-de-la-estrella/w/9110384?year=2021&price_id=38500087,32.0,,,Soto,España,2021.0,4.111,1118.0,,,,vivino_historico_completo.csv,"Soto y ManriqueAlto de la Estrella 2021Castilla y León, España4,1118 valoraciones32 €",,
